step,w0,w1,w2,w3,w4,w5,w6
217,0.16211967,0.26656687,0.11661285,0.24629879,0.08527896,0.12312289,0.0
218,0.14197424,0.0562854,0.09426667,0.21285047,0.22898185,0.2656414,0.0
219,0.07022732,0.26230165,0.17021126,0.08390893,0.09528654,0.31806436,0.0
220,0.33023325,0.07562027,0.14401431,0.12623288,0.24601905,0.07788035,0.0
221,0.2474597,0.05209465,0.11491986,0.21680376,0.30727705,0.06144501,0.0
222,0.20920493,0.1621174,0.10437823,0.15736152,0.14754376,0.21939422,0.0
223,0.21713932,0.07519021,0.24689084,0.08599019,0.310888,0.06390148,0.0
224,0.07892877,0.26424435,0.11947556,0.0750751,0.23822834,0.22404781,0.0
225,0.11642405,0.13672653,0.22216967,0.18748462,0.23634483,0.10085028,0.0
226,0.03832963,0.09349828,0.11856204,0.2709524,0.25877616,0.21988145,0.0
227,0.14621186,0.12417603,0.11223209,0.11985583,0.25415856,0.24336568,0.0
228,0.20125133,0.34538957,0.14182834,0.11651044,0.12356564,0.07145467,0.0
229,0.1251981,0.05535579,0.24021308,0.09455301,0.1034299,0.38125017,0.0
230,0.36343035,0.13947901,0.06770959,0.15484774,0.16724043,0.10729282,0.0
231,0.4493515,0.10483681,0.09600757,0.19615233,0.06998171,0.08367008,0.0
232,0.12068968,0.19876826,0.25528026,0.21028438,0.14128688,0.07369058,0.0
233,0.2562751,0.26582047,0.05799947,0.06654936,0.10126441,0.25209117,0.0
234,0.2178882,0.09274069,0.3094711,0.13626626,0.17578812,0.06784565,0.0
235,0.09202018,0.29199064,0.19192848,0.28570884,0.07129603,0.06705586,0.0
236,0.05207741,0.20716809,0.3267564,0.1870335,0.07484201,0.15212257,0.0
237,0.08096535,0.0579262,0.24922392,0.19155148,0.2611621,0.15917097,0.0
238,0.05425057,0.18351808,0.27583286,0.14863111,0.10628861,0.2314787,0.0
239,0.17340784,0.0700447,0.15575556,0.14424162,0.09915683,0.3573934,0.0
240,0.13856529,0.24610005,0.11883173,0.21039271,0.04887699,0.2372332,0.0
241,0.16203155,0.20903653,0.06646054,0.09145223,0.08591929,0.38509995,0.0
242,0.39833915,0.08633179,0.14213343,0.06223493,0.1457746,0.16518615,0.0
243,0.1665271,0.17652513,0.172115,0.07635915,0.09343597,0.31503764,0.0
244,0.12692021,0.2003329,0.08546814,0.30248332,0.08761176,0.19718368,0.0
245,0.12437921,0.26675698,0.24561685,0.07411092,0.18712711,0.10200892,0.0
246,0.11020686,0.15396038,0.17464364,0.1340964,0.23925439,0.18783835,0.0
247,0.10980202,0.08014663,0.11765373,0.4583466,0.14341785,0.09063323,0.0
248,0.24176572,0.09170669,0.2032785,0.06437879,0.14920448,0.24966586,0.0
249,0.09287599,0.20462906,0.18146029,0.19558299,0.23086855,0.09458311,0.0
250,0.16682856,0.2071805,0.12674631,0.14907055,0.11955695,0.23061709,0.0
251,0.11564478,0.10535927,0.1351849,0.1264316,0.09741097,0.41996846,0.0
252,0.14509283,0.3588792,0.1207436,0.05406686,0.15621354,0.16500387,0.0
253,0.14328451,0.10197046,0.17665598,0.18785919,0.11258307,0.27764684,0.0
254,0.12043969,0.24740933,0.37030962,0.05618986,0.11564373,0.09000787,0.0
255,0.25879183,0.09987393,0.14170954,0.12241081,0.19733293,0.17988095,0.0
256,0.0517656,0.10082007,0.06149939,0.14976239,0.33854824,0.29760435,0.0
257,0.21380185,0.27891895,0.04682255,0.26285645,0.11794965,0.07965049,0.0
258,0.23294066,0.22590697,0.08579721,0.14558707,0.10459217,0.20517595,0.0
259,0.1754945,0.11907671,0.09732448,0.38043112,0.15059301,0.07708018,0.0
260,0.10539466,0.2577122,0.16340938,0.21946935,0.14385404,0.11016034,0.0
261,0.23996103,0.11139772,0.36473185,0.06358751,0.11098453,0.1093374,0.0
262,0.36848238,0.07445432,0.16186358,0.06621566,0.06680241,0.2621817,0.0
263,0.14704756,0.10219119,0.20094287,0.34711817,0.10687368,0.09582654,0.0
264,0.26612753,0.22932343,0.04613,0.12088143,0.24543153,0.09210606,0.0
265,0.2193316,0.13960235,0.09634911,0.33350167,0.11945982,0.09175546,0.0
266,0.17172666,0.18498,0.2104918,0.14099859,0.23879199,0.05301088,0.0
267,0.10789544,0.2604319,0.29108238,0.09126957,0.13868232,0.11063838,0.0
268,0.0852912,0.03985627,0.25082928,0.23379157,0.15252756,0.23770414,0.0
269,0.1280122,0.12716718,0.31642333,0.06241428,0.19760613,0.16837676,0.0
270,0.08212934,0.22610809,0.23476401,0.12035151,0.12596582,0.21068132,0.0
271,0.08493619,0.39388636,0.13256226,0.09742817,0.21916655,0.07202052,0.0
272,0.083069,0.17039901,0.14318581,0.15630071,0.3531066,0.09393882,0.0
273,0.08641958,0.06992825,0.26184422,0.2521782,0.2119078,0.11772192,0.0
274,0.15882988,0.15276636,0.14578667,0.15155901,0.2162476,0.17481044,0.0
275,0.2328519,0.14465107,0.07864943,0.12105636,0.13859159,0.2841996,0.0
276,0.1698433,0.12634908,0.19146739,0.09001944,0.2876503,0.13467048,0.0
277,0.3009166,0.05189481,0.19622928,0.07788619,0.13475141,0.2383217,0.0
278,0.1071212,0.15179075,0.13757706,0.23910263,0.14388216,0.22052623,0.0
279,0.32981586,0.10123434,0.1858356,0.06670281,0.06363697,0.25277442,0.0
280,0.1884398,0.11992956,0.09941614,0.08109332,0.2896798,0.22144134,0.0
281,0.05364716,0.19521177,0.1546704,0.27398312,0.10245305,0.22003447,0.0
282,0.3870759,0.14978053,0.161708,0.10252175,0.08636399,0.11254995,0.0
283,0.08194022,0.3558542,0.08495854,0.07494982,0.10122031,0.30107692,0.0
284,0.24873088,0.10744783,0.3684475,0.06467611,0.12794973,0.082748,0.0
285,0.25256914,0.2019403,0.22512156,0.11549208,0.13238022,0.07249669,0.0
286,0.20103037,0.1765066,0.17517623,0.30662543,0.05802014,0.0826413,0.0
287,0.11998658,0.17366101,0.14047475,0.16131553,0.25987512,0.144687,0.0
288,0.28337044,0.2335232,0.12620576,0.10283522,0.07869633,0.175369,0.0
289,0.30810705,0.15511434,0.25707477,0.08379599,0.05990436,0.13600357,0.0
290,0.09954536,0.27996737,0.12298527,0.23032966,0.16153762,0.10563475,0.0
291,0.12739831,0.18148366,0.0808768,0.29371452,0.08025911,0.2362676,0.0
292,0.232954,0.04131933,0.24200146,0.16354124,0.04120073,0.2789833,0.0
293,0.06478272,0.23928642,0.15394083,0.24599239,0.20272253,0.09327512,0.0
294,0.25066358,0.06374498,0.12534483,0.12282568,0.25306234,0.1843585,0.0
295,0.16709355,0.09117346,0.24876647,0.26477173,0.14193363,0.08626115,0.0
296,0.06324068,0.19995713,0.06819129,0.1483742,0.2893442,0.23089252,0.0
297,0.29019037,0.07036693,0.13409925,0.08351588,0.26793474,0.15389277,0.0
298,0.22939077,0.06751835,0.06521163,0.15166003,0.27718598,0.2090332,0.0
299,0.10269921,0.09322327,0.159654,0.11262884,0.23506874,0.29672587,0.0
300,0.0675815,0.3561726,0.06849875,0.23508479,0.18280888,0.0898535,0.0
301,0.2525049,0.24553128,0.06015668,0.11932716,0.262971,0.05950896,0.0
302,0.12420047,0.13078156,0.27201498,0.14398171,0.24614769,0.08287363,0.0
303,0.09260241,0.20963156,0.05288603,0.27466035,0.1066585,0.26356113,0.0
304,0.22823854,0.14754926,0.16142884,0.21666329,0.19813035,0.04798969,0.0
305,0.15366708,0.19770359,0.21251711,0.14283077,0.19015642,0.10312502,0.0
306,0.07244641,0.265262,0.06793229,0.1878215,0.3204407,0.08609702,0.0
307,0.24832031,0.07991481,0.15259022,0.22953449,0.19686963,0.09277049,0.0
308,0.07506186,0.06536058,0.18082008,0.2544537,0.23654756,0.18775623,0.0
309,0.29759213,0.26034755,0.21267115,0.10739422,0.07834318,0.04365175,0.0
310,0.20162682,0.11636948,0.09229726,0.38306808,0.0942893,0.11234908,0.0
311,0.06004721,0.12027549,0.16730766,0.22329244,0.36216336,0.06691384,0.0
312,0.07812937,0.20032997,0.27859733,0.2779062,0.12014923,0.04488782,0.0
313,0.2476366,0.12884136,0.0438559,0.25723526,0.05471707,0.26771376,0.0
314,0.1984285,0.10223188,0.17082481,0.17765044,0.14206707,0.20879729,0.0
315,0.18372698,0.11107419,0.2906564,0.2638521,0.09236016,0.05833018,0.0
316,0.09211681,0.18889183,0.22272748,0.05871427,0.2041535,0.23339619,0.0
317,0.2063816,0.11379006,0.09960032,0.37407017,0.13064158,0.07551631,0.0
318,0.1935446,0.32458067,0.13188939,0.23313686,0.05681855,0.06002992,0.0
319,0.2050945,0.19340828,0.13402718,0.05922201,0.20530158,0.20294641,0.0
320,0.06527655,0.1537871,0.0898703,0.23806855,0.3950376,0.05796001,0.0
321,0.09920549,0.15951759,0.15680616,0.18524766,0.24008095,0.15914214,0.0
322,0.10232413,0.0978156,0.16581921,0.09860884,0.27559888,0.25983337,0.0
323,0.08237559,0.12519616,0.24489532,0.21612448,0.18074621,0.1506622,0.0
324,0.2339082,0.08125038,0.06710792,0.23277001,0.07791401,0.30704948,0.0
325,0.25921786,0.09581395,0.14387165,0.14861968,0.17506428,0.17741252,0.0
326,0.0777905,0.16825858,0.07961708,0.2398627,0.15462838,0.27984276,0.0
327,0.15019584,0.14181706,0.21993512,0.15859352,0.22103372,0.10842475,0.0
328,0.38912186,0.08668859,0.17797318,0.05836311,0.16610067,0.12175266,0.0
329,0.0662486,0.20859279,0.18819301,0.3196079,0.0568102,0.16054745,0.0
330,0.15026079,0.0988937,0.2430122,0.10904775,0.28841498,0.11037055,0.0
331,0.12296767,0.26361308,0.18385541,0.08673818,0.05783439,0.28499132,0.0
332,0.1386232,0.22654824,0.07333339,0.11051311,0.09416242,0.35681972,0.0
333,0.2109813,0.2528604,0.08931814,0.07807735,0.07046293,0.29829988,0.0
